Censo,Localidad nivel 1,Localidad nivel 2,Localidad nivel 3,Localidad nivel 4,Especie,Cantidad,Observaciones
CT_200506,Veta La Palma,Veta La Palma,Cuquero Grande,Cuquero Grande,Egretta garzetta,72,
CT_200506,Veta La Palma,Veta La Palma,Cuquero Grande,Cuquero Grande,Chlidonias hybrida,15,
CT_200506,Veta La Palma,Veta La Palma,Cuquero Grande,Cuquero Grande,Charadrius hiaticula,2,
CT_200506,Veta La Palma,Veta La Palma,Cuquero Grande,Cuquero Grande,Calidris alpina,20,
CT_200506,Veta La Palma,Veta La Palma,Cuquero Grande,Cuquero Grande,Mareca strepera,20,
CT_200506,Veta La Palma,Veta La Palma,Cuquero Grande,Cuquero Grande,Anas platyrhynchos,1000,
CT_200506,Veta La Palma,Veta La Palma,Cuquero Grande,Cuquero Grande,Anas acuta,1,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D3,Phoenicopterus roseus,1,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D3,Chroicocephalus ridibundus,54,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D3,Larus michahellis,2,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D3,Charadrius alexandrinus,2,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D4,Recurvirostra avosetta,500,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D4,Platalea leucorodia,6,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D4,Larus michahellis,2,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D4,Himantopus himantopus,20,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D4,Egretta garzetta,1,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D4,Aythya ferina,25,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D4,Anas platyrhynchos,40,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Tringa totanus,400,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Gelochelidon nilotica,200,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Sternula albifrons,2,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Recurvirostra avosetta,2800,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Limosa limosa,6000,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Chroicocephalus ridibundus,300,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Himantopus himantopus,50,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Egretta garzetta,4,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Chlidonias niger,150,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Chlidonias hybrida,50,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Charadrius hiaticula,300,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Charadrius alexandrinus,200,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Calidris minuta,100,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Calidris ferruginea,200,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Calidris alpina,3500,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Arenaria interpres,1,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D5,Ardea cinerea,2,
CT_200506,Veta La Palma,Veta La Palma,Balsas CDE,D6,Recurvirostra avosetta,170,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,Spatula clypeata,1,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,Anas platyrhynchos,30,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,Ardea cinerea,6,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,Calidris alpina,5,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,Ciconia ciconia,1,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,Egretta garzetta,1,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,Fulica atra,37,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,Chroicocephalus genei,1,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,Chroicocephalus ridibundus,6,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,Limosa limosa,350,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,Phoenicopterus roseus,500,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,Platalea leucorodia,25,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,Tadorna tadorna,6,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Anas platyrhynchos,25,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Chlidonias hybrida,30,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Fulica atra,4,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Chroicocephalus genei,230,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Larus michahellis,3,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Chroicocephalus ridibundus,150,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Limosa limosa,20,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Phoenicopterus roseus,1225,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Platalea leucorodia,20,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Plegadis falcinellus,4,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Sternula albifrons,40,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Gelochelidon nilotica,2,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Marisma de Henares,Egretta garzetta,1,
CT_200506,Veta La Palma,Veta La Palma,Almajar Perimetral,Lucio Cortijo (El Turismo),Anas platyrhynchos,20,
CT_200506,Veta La Palma,Veta La Palma,Almajar Perimetral,Lucio Cortijo (El Turismo),Aythya ferina,100,
CT_200506,Veta La Palma,Veta La Palma,Almajar Perimetral,Lucio Cortijo (El Turismo),Chlidonias hybrida,20,
CT_200506,Veta La Palma,Veta La Palma,Almajar Perimetral,Lucio Cortijo (El Turismo),Fulica atra,50,
CT_200506,Veta La Palma,Veta La Palma,Almajar Perimetral,Lucio Cortijo (El Turismo),Ixobrychus minutus,2,
CT_200506,Veta La Palma,Veta La Palma,Almajar Perimetral,Lucio Cortijo (El Turismo),Pandion haliaetus,1,
CT_200506,Veta La Palma,Veta La Palma,Almajar Perimetral,Lucio Cortijo (El Turismo),Porphyrio porphyrio,5,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Anas platyrhynchos,60,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Aythya ferina,125,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Ardea cinerea,2,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Calidris alba,1,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Calidris alpina,53,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Charadrius alexandrinus,5,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Chlidonias hybrida,11,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Egretta garzetta,30,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Fulica atra,750,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Himantopus himantopus,25,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Chroicocephalus genei,25,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Larus michahellis,35,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Chroicocephalus ridibundus,125,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Limosa limosa,255,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Phoenicopterus roseus,900,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Platalea leucorodia,86,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Podiceps nigricollis,1,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Recurvirostra avosetta,640,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Sternula albifrons,80,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Tadorna tadorna,28,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Tringa totanus,25,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Calidris alpina,15,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Charadrius alexandrinus,2,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Himantopus himantopus,30,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Chroicocephalus genei,1,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Limosa limosa,420,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Recurvirostra avosetta,830,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Sternula albifrons,74,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Gelochelidon nilotica,10,
CT_200506,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Tringa totanus,23,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Anas platyrhynchos,775,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Mareca strepera,4,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Ardea cinerea,2,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Ardea purpurea,1,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Aythya ferina,10,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Charadrius alexandrinus,2,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Chlidonias hybrida,10,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Ciconia ciconia,1,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Egretta garzetta,15,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Fulica atra,255,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Himantopus himantopus,49,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Chroicocephalus genei,1,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Larus michahellis,2,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Chroicocephalus ridibundus,310,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Marmaronetta angustirostris,9,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Netta rufina,115,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Phoenicopterus roseus,75,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Platalea leucorodia,46,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Podiceps cristatus,4,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Podiceps nigricollis,100,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Recurvirostra avosetta,20,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Sternula albifrons,16,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Gelochelidon nilotica,1,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Tachybaptus ruficollis,59,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,Tringa totanus,1,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,Spatula clypeata,2,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,Anas platyrhynchos,30,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,Mareca strepera,10,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,Ardea purpurea,1,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,Aythya ferina,84,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,Chlidonias hybrida,16,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,Fulica atra,355,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,Fulica cristata,1,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,Gallinula chloropus,1,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,Himantopus himantopus,5,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,Larus michahellis,2,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,Chroicocephalus ridibundus,25,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,Netta rufina,5,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,Phoenicopterus roseus,2500,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,Recurvirostra avosetta,3,
CT_200506,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,Sternula albifrons,6,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Himantopus himantopus,97,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Mareca penelope,1,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Anas platyrhynchos,256,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Mareca strepera,250,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Ardea cinerea,10,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Aythya ferina,17,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Bubulcus ibis,20,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Charadrius hiaticula,55,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Ciconia ciconia,4,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Fulica atra,80,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Fulica cristata,1,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Gallinula chloropus,10,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Glareola pratincola,20,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Himantopus himantopus,90,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Chroicocephalus ridibundus,40,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Limosa limosa,6000,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Milvus migrans,4,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Platalea leucorodia,25,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Porphyrio porphyrio,2,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Recurvirostra avosetta,30,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Streptopelia decaocto,10,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Tringa erythropus,2,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Tringa totanus,5,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Vanellus vanellus,2,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Anas platyrhynchos,61,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Mareca strepera,14,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Ardea cinerea,3,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Ciconia ciconia,16,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Egretta garzetta,1,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Gallinula chloropus,1,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Limosa limosa,1,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Milvus migrans,2,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Nycticorax nycticorax,3,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Platalea leucorodia,19,
CT_200506,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Porphyrio porphyrio,3,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Actitis hypoleucos,4,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Anas platyrhynchos,11,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Ardea cinerea,5,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Calidris alpina,6,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Calidris minuta,11,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Charadrius alexandrinus,26,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Charadrius hiaticula,4,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Chlidonias hybrida,117,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Ciconia ciconia,9,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Circus pygargus,1,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Egretta garzetta,12,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Fulica atra,7,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Gallinula chloropus,6,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Glareola pratincola,5,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Himantopus himantopus,696,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Larus michahellis,1,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Chroicocephalus ridibundus,4,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Limosa limosa,647,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Milvus migrans,2,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Recurvirostra avosetta,121,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Sternula albifrons,6,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Gelochelidon nilotica,7,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Tringa totanus,64,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Vanellus vanellus,4,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 5),Anas platyrhynchos,16,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 5),Ardea cinerea,5,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 5),Ardeola ralloides,4,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 5),Bubulcus ibis,110,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 5),Circus aeruginosus,1,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 5),Egretta garzetta,34,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 5),Nycticorax nycticorax,150,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 5),Platalea leucorodia,1,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 5),Tachybaptus ruficollis,4,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 3),Anas platyrhynchos,440,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 3),Ardea cinerea,54,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 3),Bubulcus ibis,66,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 3),Ciconia ciconia,42,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 3),Circus aeruginosus,1,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 3),Egretta garzetta,17,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 3),Fulica atra,10,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 3),Himantopus himantopus,5,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 3),Larus michahellis,11,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 3),Limosa limosa,10,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 3),Platalea alba,1,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 3),Platalea leucorodia,390,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 3),Porphyrio porphyrio,1,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 2),Ardea cinerea,10,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 2),Bubulcus ibis,60,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 2),Ciconia ciconia,2,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 2),Ciconia nigra,1,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 2),Egretta garzetta,12,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 2),Nycticorax nycticorax,4,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 2),Platalea leucorodia,25,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 2),Tachybaptus ruficollis,1,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 1),Anas platyrhynchos,32,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 1),Ardea cinerea,14,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 1),Ciconia ciconia,1,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 1),Platalea leucorodia,15,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 4),Anas platyrhynchos,42,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 4),Ardea cinerea,17,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 4),Bubulcus ibis,35,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 4),Ciconia ciconia,1,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 4),Egretta garzetta,6,
CT_200506,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 4),Porphyrio porphyrio,18,
CT_200506,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Ardea cinerea,10,
CT_200506,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Ciconia ciconia,50,
CT_200506,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Larus michahellis,13,
CT_200506,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Milvus migrans,5,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Anas platyrhynchos,19,
CT_200506,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Ardea cinerea,291,
