"hydro_year","Especie","Localidad nivel 4","max_abundance"
2015,"Platalea leucorodia","B2",149
2015,"Platalea leucorodia","B3",5
2015,"Platalea leucorodia","B4",7
2015,"Platalea leucorodia","B5",30
2015,"Platalea leucorodia","B6",12
2015,"Platalea leucorodia","B7",12
2015,"Platalea leucorodia","Brazo de la Torre",7
2015,"Platalea leucorodia","C0",1
2015,"Platalea leucorodia","C2",2
2015,"Platalea leucorodia","C3",16
2015,"Platalea leucorodia","C4",24
2015,"Platalea leucorodia","C6",9
2015,"Platalea leucorodia","C7",3
2015,"Platalea leucorodia","C8",1
2015,"Platalea leucorodia","Cantarita",109
2015,"Platalea leucorodia","Caño Navarro",8
2015,"Platalea leucorodia","Codo de la Esparraguera",12
2015,"Platalea leucorodia","Cultivos de Tarfia",4
2015,"Platalea leucorodia","Cuquero Chico",19
2015,"Platalea leucorodia","Cuquero Grande",1
2015,"Platalea leucorodia","D3",15
2015,"Platalea leucorodia","D5",20
2015,"Platalea leucorodia","D6",1
2015,"Platalea leucorodia","El Conde",12
2015,"Platalea leucorodia","El Italiano",29
2015,"Platalea leucorodia","Entremuros (Zona 3)",215
2015,"Platalea leucorodia","Gaveta 1",40
2015,"Platalea leucorodia","Gaveta 4",4
2015,"Platalea leucorodia","Guadiamar encauzado",30
2015,"Platalea leucorodia","Hato Blanco Nuevo",22
2015,"Platalea leucorodia","Hato Blanco Viejo",15
2015,"Platalea leucorodia","Isla Menor",70
2015,"Platalea leucorodia","La Dehesilla",1
2015,"Platalea leucorodia","Los Portugueses",225
2015,"Platalea leucorodia","Los Riacheros",19
2015,"Platalea leucorodia","Lucio Dehesa de Abajo",192
2015,"Platalea leucorodia","Malandar Zalabar",1
2015,"Platalea leucorodia","Margazuela Chica",3
2015,"Platalea leucorodia","Margazuela Grande",130
2015,"Platalea leucorodia","Marisma de Henares",1
2015,"Platalea leucorodia","Marismas Del Rocío",250
2015,"Platalea leucorodia","Santa Teresa",3
2015,"Platalea leucorodia","Tijeras",77
2015,"Platalea leucorodia","Veta Adalid",7
2015,"Plegadis falcinellus","A4",7
2015,"Plegadis falcinellus","A5",8
2015,"Plegadis falcinellus","A6",7
2015,"Plegadis falcinellus","A7",22
2015,"Plegadis falcinellus","B5",2
2015,"Plegadis falcinellus","C8",30
2015,"Plegadis falcinellus","Cantarita",300
2015,"Plegadis falcinellus","Cultivos de Tarfia",500
2015,"Plegadis falcinellus","El Cestero",426
2015,"Plegadis falcinellus","El Convento",1
2015,"Plegadis falcinellus","El Italiano",200
2015,"Plegadis falcinellus","El Reboso",100
2015,"Plegadis falcinellus","Entremuros (Zona 3)",92
2015,"Plegadis falcinellus","Esparragosilla",150
2015,"Plegadis falcinellus","Guadiamar encauzado",100
2015,"Plegadis falcinellus","Isla Menor",4634
2015,"Plegadis falcinellus","La Rocina",30
2015,"Plegadis falcinellus","Los Portugueses",18
2015,"Plegadis falcinellus","Lucio Dehesa de Abajo",85
2015,"Plegadis falcinellus","Margazuela Chica",70
2015,"Plegadis falcinellus","Marisma Gallega",20
2015,"Plegadis falcinellus","Marisma de Henares",78
2015,"Plegadis falcinellus","Marismas Del Rocío",260
2015,"Plegadis falcinellus","Río Guadaira",10
2015,"Plegadis falcinellus","Tijeras",1
2015,"Pluvialis apricaria","Cantarita",40
2015,"Pluvialis apricaria","Cultivos de Tarfia",64
2015,"Pluvialis apricaria","D6",50
2015,"Pluvialis apricaria","El Cestero",40
2015,"Pluvialis apricaria","El Italiano",444
2015,"Pluvialis apricaria","Hato Blanco Viejo",70
2015,"Pluvialis apricaria","Isla Menor",30
2015,"Pluvialis squatarola","A4",40
2015,"Pluvialis squatarola","Cantarita",25
2015,"Pluvialis squatarola","D6",40
2015,"Pluvialis squatarola","Esparragosilla",12
2015,"Pluvialis squatarola","Los Portugueses",12
2015,"Pluvialis squatarola","Malandar Zalabar",15
2015,"Pluvialis squatarola","San Carlos",67
2015,"Pluvialis squatarola","Santa Teresa",8
2015,"Pluvialis squatarola","Zalabar Carbonero",2
2015,"Podiceps cristatus","A1",6
2015,"Podiceps cristatus","A3",32
2015,"Podiceps cristatus","A5",1
2015,"Podiceps cristatus","A6",9
2015,"Podiceps cristatus","A7",11
2015,"Podiceps cristatus","B1",11
2015,"Podiceps cristatus","B2",19
2015,"Podiceps cristatus","B3",26
2015,"Podiceps cristatus","B4",21
2015,"Podiceps cristatus","B5",11
2015,"Podiceps cristatus","B6",12
2015,"Podiceps cristatus","B7",3
2015,"Podiceps cristatus","B8",2
2015,"Podiceps cristatus","C5",6
2015,"Podiceps cristatus","C6",4
2015,"Podiceps cristatus","C7",17
2015,"Podiceps cristatus","C8",2
2015,"Podiceps cristatus","D5",10
2015,"Podiceps cristatus","E4",2
2015,"Podiceps cristatus","Gaveta 1",2
2015,"Podiceps cristatus","Gaveta 2",1
2015,"Podiceps cristatus","Gaveta 3",4
2015,"Podiceps cristatus","La Dehesilla",60
2015,"Podiceps cristatus","Los Portugueses",2
2015,"Podiceps cristatus","Tijeras",2
2015,"Podiceps nigricollis","A1",390
2015,"Podiceps nigricollis","A2",68
2015,"Podiceps nigricollis","A3",980
2015,"Podiceps nigricollis","A6",100
2015,"Podiceps nigricollis","A7",65
2015,"Podiceps nigricollis","A8",40
2015,"Podiceps nigricollis","B1",590
2015,"Podiceps nigricollis","B2",90
2015,"Podiceps nigricollis","B3",570
2015,"Podiceps nigricollis","B4",398
2015,"Podiceps nigricollis","B5",350
2015,"Podiceps nigricollis","B6",241
2015,"Podiceps nigricollis","B7",480
2015,"Podiceps nigricollis","B8",27
2015,"Podiceps nigricollis","C5",4
2015,"Podiceps nigricollis","C6",19
2015,"Podiceps nigricollis","C7",12
2015,"Podiceps nigricollis","C8",4
2015,"Podiceps nigricollis","D5",430
2015,"Podiceps nigricollis","Depuradora Loma de Martín Miguel",2
2015,"Podiceps nigricollis","Dulce",1
2015,"Podiceps nigricollis","E4",25
2015,"Podiceps nigricollis","Gaveta 1",500
2015,"Podiceps nigricollis","Gaveta 2",350
2015,"Podiceps nigricollis","Gaveta 3",398
2015,"Podiceps nigricollis","Gaveta 4",75
2015,"Podiceps nigricollis","Guadiamar encauzado",40
2015,"Podiceps nigricollis","La Dehesilla",60
2015,"Podiceps nigricollis","Laguna de Tarelo",9
2015,"Podiceps nigricollis","Los Portugueses",280
2015,"Podiceps nigricollis","Lucio Dehesa de Abajo",160
2015,"Podiceps nigricollis","Santa Olalla",6
2015,"Podiceps nigricollis","Santa Teresa",375
2015,"Porphyrio porphyrio","A2",5
2015,"Porphyrio porphyrio","A3",3
2015,"Porphyrio porphyrio","A5",3
2015,"Porphyrio porphyrio","Almajales perimetrales",2
2015,"Porphyrio porphyrio","B4",4
2015,"Porphyrio porphyrio","B5",6
2015,"Porphyrio porphyrio","Brazo de la Torre",52
2015,"Porphyrio porphyrio","C0",2
2015,"Porphyrio porphyrio","C1",1
2015,"Porphyrio porphyrio","C4",2
2015,"Porphyrio porphyrio","Cantarita",45
2015,"Porphyrio porphyrio","Capitán",67
2015,"Porphyrio porphyrio","Caño Navarro",8
2015,"Porphyrio porphyrio","Corta Isleta de Coria",4
2015,"Porphyrio porphyrio","Cultivos de Tarfia",5
2015,"Porphyrio porphyrio","D4",1
2015,"Porphyrio porphyrio","Depuradora Loma de Martín Miguel",7
2015,"Porphyrio porphyrio","Dulce",10
2015,"Porphyrio porphyrio","El Canario",15
2015,"Porphyrio porphyrio","El Cestero",1
2015,"Porphyrio porphyrio","El Conde",4
2015,"Porphyrio porphyrio","El Convento",1
2015,"Porphyrio porphyrio","El Italiano",40
2015,"Porphyrio porphyrio","Entremuros (Zona 1)",79
2015,"Porphyrio porphyrio","Entremuros (Zona 2)",49
2015,"Porphyrio porphyrio","Entremuros (Zona 3)",12
2015,"Porphyrio porphyrio","Entremuros (Zona 4)",10
2015,"Porphyrio porphyrio","Esparragosilla",3
2015,"Porphyrio porphyrio","Gaveta 1",1
2015,"Porphyrio porphyrio","Gaveta 2",1
2015,"Porphyrio porphyrio","Hato Blanco Nuevo",415
2015,"Porphyrio porphyrio","Isla Menor",14
2015,"Porphyrio porphyrio","La Mejorada",4
2015,"Porphyrio porphyrio","La Rocina",4
2015,"Porphyrio porphyrio","Lagunas de Bonanza",10
2015,"Porphyrio porphyrio","Lucios FAO",140
2015,"Porphyrio porphyrio","Margazuela Chica",6
2015,"Porphyrio porphyrio","Margazuela Grande",98
2015,"Porphyrio porphyrio","Marismas Del Rocío",2
2015,"Porphyrio porphyrio","Río Guadaira",1
2015,"Porphyrio porphyrio","Tijeras",93
2015,"Porphyrio porphyrio","Veta Adalid",28
2015,"Rallus aquaticus","Brazo de la Torre",3
2015,"Rallus aquaticus","Capitán",2
2015,"Rallus aquaticus","Cultivos de Tarfia",1
2015,"Rallus aquaticus","El Reboso",1
2015,"Rallus aquaticus","Margazuela Grande",4
2015,"Rallus aquaticus","Veta Adalid",1
2015,"Recurvirostra avosetta","A1",162
2015,"Recurvirostra avosetta","A2",200
2015,"Recurvirostra avosetta","A3",50
2015,"Recurvirostra avosetta","A4",1470
2015,"Recurvirostra avosetta","A5",200
2015,"Recurvirostra avosetta","A6",150
2015,"Recurvirostra avosetta","B2",2750
2015,"Recurvirostra avosetta","B4",70
2015,"Recurvirostra avosetta","B5",110
2015,"Recurvirostra avosetta","C0",570
2015,"Recurvirostra avosetta","C2",29
2015,"Recurvirostra avosetta","C3",258
2015,"Recurvirostra avosetta","C4",3550
2015,"Recurvirostra avosetta","C5",900
2015,"Recurvirostra avosetta","Codo de la Esparraguera",15
2015,"Recurvirostra avosetta","Cuquero Grande",1500
2015,"Recurvirostra avosetta","D3",28
2015,"Recurvirostra avosetta","D4",3000
2015,"Recurvirostra avosetta","D6",5
2015,"Recurvirostra avosetta","E3",27
2015,"Recurvirostra avosetta","Esparragosilla",1600
2015,"Recurvirostra avosetta","Guadiamar encauzado",250
2015,"Recurvirostra avosetta","Hato Blanco Viejo",16
2015,"Recurvirostra avosetta","Isla Menor",4000
2015,"Recurvirostra avosetta","La Dehesilla",140
2015,"Recurvirostra avosetta","Los Portugueses",450
2015,"Recurvirostra avosetta","Los Riacheros",15
2015,"Recurvirostra avosetta","Lucio Dehesa de Abajo",290
2015,"Recurvirostra avosetta","Lucios FAO",14
2015,"Recurvirostra avosetta","Malandar Zalabar",65
2015,"Recurvirostra avosetta","Marisma de Henares",590
2015,"Recurvirostra avosetta","San Carlos",187
2015,"Recurvirostra avosetta","Santa Teresa",1000
2015,"Rissa tridactyla","Santa Olalla",1
2015,"Spatula clypeata","A1",63
2015,"Spatula clypeata","A2",390
2015,"Spatula clypeata","A3",980
2015,"Spatula clypeata","A4",210
2015,"Spatula clypeata","A5",1870
2015,"Spatula clypeata","A6",4800
2015,"Spatula clypeata","A7",800
2015,"Spatula clypeata","A8",4100
2015,"Spatula clypeata","Almajales perimetrales",120
2015,"Spatula clypeata","B2",98
2015,"Spatula clypeata","B3",1600
2015,"Spatula clypeata","B4",2100
2015,"Spatula clypeata","B5",9900
2015,"Spatula clypeata","B6",890
2015,"Spatula clypeata","B7",18500
2015,"Spatula clypeata","B8",1650
2015,"Spatula clypeata","C0",26
2015,"Spatula clypeata","C3",1800
2015,"Spatula clypeata","C4",6000
2015,"Spatula clypeata","C5",10400
2015,"Spatula clypeata","C6",3000
2015,"Spatula clypeata","C7",19
2015,"Spatula clypeata","C8",1400
2015,"Spatula clypeata","Codo de la Esparraguera",4
2015,"Spatula clypeata","Cultivos de Tarfia",150
2015,"Spatula clypeata","Cuquero Chico",500
2015,"Spatula clypeata","Cuquero Grande",11000
2015,"Spatula clypeata","D3",1600
2015,"Spatula clypeata","D4",2600
2015,"Spatula clypeata","D5",4
2015,"Spatula clypeata","Depuradora Loma de Martín Miguel",110
2015,"Spatula clypeata","Dulce",17
2015,"Spatula clypeata","E4",20
2015,"Spatula clypeata","El Convento",9
2015,"Spatula clypeata","Esparragosilla",620
2015,"Spatula clypeata","Gaveta 1",120
2015,"Spatula clypeata","Gaveta 2",40000
2015,"Spatula clypeata","Gaveta 3",23000
2015,"Spatula clypeata","Gaveta 4",5800
2015,"Spatula clypeata","Guadiamar encauzado",650
2015,"Spatula clypeata","La Dehesilla",40
2015,"Spatula clypeata","La Rocina",20
2015,"Spatula clypeata","Los Portugueses",680
2015,"Spatula clypeata","Lucio Dehesa de Abajo",8500
2015,"Spatula clypeata","Lucio Del Bocón",1500
2015,"Spatula clypeata","Lucios FAO",1300
2015,"Spatula clypeata","Marisma de Henares",297
2015,"Spatula clypeata","Marismas Del Rocío",1300
2015,"Spatula clypeata","Olivillos",425
2015,"Spatula clypeata","Río Guadaira",25
2015,"Spatula clypeata","Santa Olalla",175
2015,"Spatula clypeata","Santa Teresa",260
2015,"Spatula clypeata","Tijeras",115
2015,"Spatula clypeata","Zalabar Carbonero",529
2015,"Stercorarius skua","Zalabar Carbonero",1
2015,"Tachybaptus ruficollis","A1",87
2015,"Tachybaptus ruficollis","A2",50
2015,"Tachybaptus ruficollis","A3",189
2015,"Tachybaptus ruficollis","A4",41
2015,"Tachybaptus ruficollis","A5",71
2015,"Tachybaptus ruficollis","A6",123
2015,"Tachybaptus ruficollis","A7",12
2015,"Tachybaptus ruficollis","A8",8
2015,"Tachybaptus ruficollis","Almajales perimetrales",3
2015,"Tachybaptus ruficollis","B1",170
2015,"Tachybaptus ruficollis","B2",57
2015,"Tachybaptus ruficollis","B3",240
2015,"Tachybaptus ruficollis","B4",140
2015,"Tachybaptus ruficollis","B6",200
2015,"Tachybaptus ruficollis","B7",89
2015,"Tachybaptus ruficollis","B8",11
2015,"Tachybaptus ruficollis","C0",10
2015,"Tachybaptus ruficollis","C2",26
2015,"Tachybaptus ruficollis","C6",152
2015,"Tachybaptus ruficollis","C7",14
2015,"Tachybaptus ruficollis","C8",43
2015,"Tachybaptus ruficollis","Codo de la Esparraguera",6
2015,"Tachybaptus ruficollis","Cuquero Chico",8
2015,"Tachybaptus ruficollis","D5",7
2015,"Tachybaptus ruficollis","Depuradora Loma de Martín Miguel",55
2015,"Tachybaptus ruficollis","Dulce",7
2015,"Tachybaptus ruficollis","E4",15
2015,"Tachybaptus ruficollis","El Canario",2
2015,"Tachybaptus ruficollis","El Conde",4
2015,"Tachybaptus ruficollis","Entremuros (Zona 1)",2
2015,"Tachybaptus ruficollis","Entremuros (Zona 3)",15
2015,"Tachybaptus ruficollis","Entremuros (Zona 4)",5
2015,"Tachybaptus ruficollis","Gaveta 1",15
2015,"Tachybaptus ruficollis","Gaveta 2",110
2015,"Tachybaptus ruficollis","Gaveta 3",40
2015,"Tachybaptus ruficollis","Gaveta 4",14
2015,"Tachybaptus ruficollis","Gravera junto a Dehesa de Abajo",55
2015,"Tachybaptus ruficollis","Guadiamar encauzado",26
2015,"Tachybaptus ruficollis","Hato Blanco Nuevo",3
2015,"Tachybaptus ruficollis","La Rocina",15
2015,"Tachybaptus ruficollis","Laguna de Tarelo",17
2015,"Tachybaptus ruficollis","Lagunas de Bonanza",16
2015,"Tachybaptus ruficollis","Los Riacheros",78
2015,"Tachybaptus ruficollis","Lucio Dehesa de Abajo",71
2015,"Tachybaptus ruficollis","Lucios FAO",10
2015,"Tachybaptus ruficollis","Margazuela Chica",2
2015,"Tachybaptus ruficollis","Margazuela Grande",3
2015,"Tachybaptus ruficollis","Marisma de Henares",52
2015,"Tachybaptus ruficollis","Marismas Del Rocío",10
2015,"Tachybaptus ruficollis","Olivillos",5
2015,"Tachybaptus ruficollis","Santa Olalla",8
2015,"Tachybaptus ruficollis","Tijeras",1
2015,"Tadorna tadorna","A2",7
2015,"Tadorna tadorna","A3",28
2015,"Tadorna tadorna","A4",1685
2015,"Tadorna tadorna","A6",2
2015,"Tadorna tadorna","Almajales perimetrales",4
2015,"Tadorna tadorna","B2",59
2015,"Tadorna tadorna","B3",5
2015,"Tadorna tadorna","B6",26
2015,"Tadorna tadorna","C3",550
2015,"Tadorna tadorna","C4",1000
2015,"Tadorna tadorna","C5",195
2015,"Tadorna tadorna","Cuquero Chico",14
2015,"Tadorna tadorna","Cuquero Grande",4500
2015,"Tadorna tadorna","D3",24
2015,"Tadorna tadorna","D4",1800
2015,"Tadorna tadorna","D6",85
2015,"Tadorna tadorna","El Italiano",23
2015,"Tadorna tadorna","Esparragosilla",4
2015,"Tadorna tadorna","Gaveta 1",450
2015,"Tadorna tadorna","Gaveta 3",26
2015,"Tadorna tadorna","Gaveta 4",1
2015,"Tadorna tadorna","La Dehesilla",240
2015,"Tadorna tadorna","Los Portugueses",142
2015,"Tadorna tadorna","Lucio Dehesa de Abajo",16
2015,"Tadorna tadorna","Lucios FAO",1
2015,"Tadorna tadorna","San Carlos",38
2015,"Tadorna tadorna","Santa Teresa",235
2015,"Tetrax tetrax","Caracoles (Zona Oeste)",6
2015,"Thalasseus sandvicensis","Carbonero Matalascañas",16
2015,"Thalasseus sandvicensis","Malandar Zalabar",120
2015,"Thalasseus sandvicensis","Zalabar Carbonero",192
2015,"Tringa erythropus","A3",16
2015,"Tringa erythropus","A4",35
2015,"Tringa erythropus","C5",4
2015,"Tringa erythropus","Cantarita",11
2015,"Tringa erythropus","Cuquero Chico",40
2015,"Tringa erythropus","D5",4
2015,"Tringa erythropus","D6",17
2015,"Tringa erythropus","Entremuros (Zona 1)",12
2015,"Tringa erythropus","Marisma de Henares",18
2015,"Tringa erythropus","San Carlos",24
2015,"Tringa erythropus","Santa Teresa",2
2015,"Tringa erythropus","Veta Adalid",5
2015,"Tringa nebularia","Almajales perimetrales",1
2015,"Tringa nebularia","B7",1
2015,"Tringa nebularia","C2",1
2015,"Tringa nebularia","Cantarita",21
2015,"Tringa nebularia","Cultivos de Tarfia",1
2015,"Tringa nebularia","D6",2
2015,"Tringa nebularia","El Italiano",25
2015,"Tringa nebularia","Entremuros (Zona 1)",4
2015,"Tringa nebularia","Guadiamar encauzado",9
2015,"Tringa nebularia","Hato Blanco Nuevo",1
2015,"Tringa nebularia","Los Portugueses",1
2015,"Tringa nebularia","Lucios FAO",3
2015,"Tringa nebularia","San Carlos",1
2015,"Tringa nebularia","Santa Teresa",5
2015,"Tringa ochropus","Almajales perimetrales",8
2015,"Tringa ochropus","Brazo de la Torre",6
2015,"Tringa ochropus","C0",2
2015,"Tringa ochropus","C2",4
2015,"Tringa ochropus","C4",1
2015,"Tringa ochropus","C5",2
2015,"Tringa ochropus","C7",1
2015,"Tringa ochropus","C8",2
2015,"Tringa ochropus","Cantarita",114
2015,"Tringa ochropus","Caño Navarro",1
2015,"Tringa ochropus","Codo de la Esparraguera",1
2015,"Tringa ochropus","Cultivos de Tarfia",48
2015,"Tringa ochropus","D5",2
2015,"Tringa ochropus","D6",2
2015,"Tringa ochropus","Depuradora Loma de Martín Miguel",4
2015,"Tringa ochropus","El Cestero",2
2015,"Tringa ochropus","El Convento",1
2015,"Tringa ochropus","El Italiano",79
2015,"Tringa ochropus","Entremuros (Zona 1)",21
2015,"Tringa ochropus","Entremuros (Zona 2)",2
2015,"Tringa ochropus","Esparragosilla",2
2015,"Tringa ochropus","Guadiamar encauzado",4
2015,"Tringa ochropus","Hato Blanco Nuevo",51
2015,"Tringa ochropus","Hato Blanco Viejo",19
2015,"Tringa ochropus","Isla Menor",31
2015,"Tringa ochropus","La Mejorada",3
2015,"Tringa ochropus","Los Riacheros",1
2015,"Tringa ochropus","Lucio Del Bocón",1
2015,"Tringa ochropus","Lucio del Lobo Grande",1
2015,"Tringa ochropus","Lucios FAO",4
2015,"Tringa ochropus","Margazuela Grande",1
2015,"Tringa ochropus","Marisma Gallega",3
2015,"Tringa ochropus","Marisma de Henares",1
2015,"Tringa ochropus","Veta Adalid",1
2015,"Tringa stagnatilis","Cantarita",1
2015,"Tringa stagnatilis","Cultivos de Tarfia",1
2015,"Tringa totanus","A3",8
2015,"Tringa totanus","A7",6
2015,"Tringa totanus","A8",1
2015,"Tringa totanus","Almajales perimetrales",1
2015,"Tringa totanus","B7",1
2015,"Tringa totanus","C0",1
2015,"Tringa totanus","C5",12
2015,"Tringa totanus","Cantarita",299
2015,"Tringa totanus","D6",90
2015,"Tringa totanus","Depuradora Loma de Martín Miguel",2
2015,"Tringa totanus","Esparragosilla",5
2015,"Tringa totanus","La Dehesilla",57
2015,"Tringa totanus","Los Portugueses",250
2015,"Tringa totanus","Los Riacheros",25
2015,"Tringa totanus","Lucios FAO",6
2015,"Tringa totanus","Marisma de Henares",110
2015,"Tringa totanus","San Carlos",140
2015,"Tringa totanus","Santa Teresa",264
2015,"Tringa totanus/erythropus","Depuradora Loma de Martín Miguel",2
2015,"Vanellus vanellus","Almajales perimetrales",30
2015,"Vanellus vanellus","Arrozal junto a Olivillos",1
2015,"Vanellus vanellus","C6",40
2015,"Vanellus vanellus","Cantarita",1428
2015,"Vanellus vanellus","Codo de la Esparraguera",10
2015,"Vanellus vanellus","Cultivos de Tarfia",571
2015,"Vanellus vanellus","Cuquero Chico",5
2015,"Vanellus vanellus","D6",12
2015,"Vanellus vanellus","Depuradora Loma de Martín Miguel",3
2015,"Vanellus vanellus","El Cestero",1
2015,"Vanellus vanellus","El Italiano",929
2015,"Vanellus vanellus","Esparragosilla",1
2015,"Vanellus vanellus","Guadiamar encauzado",22
2015,"Vanellus vanellus","Hato Blanco Nuevo",292
2015,"Vanellus vanellus","Hato Blanco Viejo",331
2015,"Vanellus vanellus","Isla Menor",1648
2015,"Vanellus vanellus","La Dehesilla",2
2015,"Vanellus vanellus","Los Portugueses",19
2015,"Vanellus vanellus","Lucio Dehesa de Abajo",47
2015,"Vanellus vanellus","Lucio Del Bocón",5
2015,"Vanellus vanellus","Lucio del Lobo Grande",3
2015,"Vanellus vanellus","Lucios FAO",41
2015,"Vanellus vanellus","Marisma Gallega",6
2015,"Vanellus vanellus","Marisma de Henares",20
2015,"Vanellus vanellus","Marismas Del Rocío",100
2015,"Vanellus vanellus","Santa Olalla",2
2015,"Vanellus vanellus","Santa Teresa",3
2015,"Vanellus vanellus","Veta Adalid",120
2016,"Accipiter nisus","Entremuros (Zona 3)",1
2016,"Actitis hypoleucos","A1",1
2016,"Actitis hypoleucos","A3",2
2016,"Actitis hypoleucos","A5",3
2016,"Actitis hypoleucos","A6",1
2016,"Actitis hypoleucos","A8",2
2016,"Actitis hypoleucos","B7",1
2016,"Actitis hypoleucos","C1",3
2016,"Actitis hypoleucos","C2",2
2016,"Actitis hypoleucos","C3",2
2016,"Actitis hypoleucos","C4",1
2016,"Actitis hypoleucos","C5",1
2016,"Actitis hypoleucos","Codo de la Esparraguera",2
2016,"Actitis hypoleucos","Cultivos de Tarfia",5
2016,"Actitis hypoleucos","Cuquero Chico",1
2016,"Actitis hypoleucos","D3",2
2016,"Actitis hypoleucos","D5",2
2016,"Actitis hypoleucos","El Italiano",3
2016,"Actitis hypoleucos","Gaveta 2",1
2016,"Actitis hypoleucos","Gravera junto a Dehesa de Abajo",2
2016,"Actitis hypoleucos","Hato Blanco Nuevo",1
2016,"Actitis hypoleucos","Isla Menor",1
2016,"Actitis hypoleucos","La Dehesilla",1
2016,"Alca torda","Malandar Zalabar",1
2016,"Alcedo atthis","A5",2
2016,"Alcedo atthis","Almajales perimetrales",3
2016,"Alcedo atthis","Brazo de la Torre",2
2016,"Alcedo atthis","C3",1
2016,"Alcedo atthis","C5",1
2016,"Alcedo atthis","C6",1
2016,"Alcedo atthis","Cantarita",1
2016,"Alcedo atthis","D5",1
2016,"Alcedo atthis","El Convento",1
2016,"Alcedo atthis","El Italiano",3
2016,"Alcedo atthis","Entremuros (Zona 2)",1
2016,"Alcedo atthis","Entremuros (Zona 4)",1
2016,"Alcedo atthis","Esparragosilla",1
2016,"Alcedo atthis","Hato Blanco Nuevo",2
2016,"Alcedo atthis","Santa Teresa",1
2016,"Anas acuta","A3",10
2016,"Anas acuta","A4",375
2016,"Anas acuta","A5",1100
2016,"Anas acuta","A6",100
2016,"Anas acuta","Almajales perimetrales",70
2016,"Anas acuta","B2",6
2016,"Anas acuta","B4",125
2016,"Anas acuta","B5",4000
2016,"Anas acuta","B6",5
2016,"Anas acuta","C4",240
2016,"Anas acuta","C5",60
2016,"Anas acuta","C6",400
2016,"Anas acuta","Caracoles (Zona Este)",300
2016,"Anas acuta","Caracoles (Zona Oeste)",90
2016,"Anas acuta","Cuquero Chico",5000
2016,"Anas acuta","Cuquero Grande",9000
2016,"Anas acuta","D4",180
2016,"Anas acuta","Dulce",62
2016,"Anas acuta","Gaveta 2",20000
2016,"Anas acuta","Gaveta 3",2
2016,"Anas acuta","Gaveta 4",2
2016,"Anas acuta","Guadiamar encauzado",120
2016,"Anas acuta","Lucio Dehesa de Abajo",25
2016,"Anas acuta","Lucio del Lobo Grande",800
2016,"Anas acuta","Marismas Del Rocío",500
2016,"Anas crecca","A2",289
2016,"Anas crecca","A5",64
2016,"Anas crecca","A7",235
2016,"Anas crecca","A8",10
2016,"Anas crecca","Almajales perimetrales",50
2016,"Anas crecca","Caracoles (Zona Este)",120
2016,"Anas crecca","Cuquero Chico",1050
2016,"Anas crecca","Depuradora Loma de Martín Miguel",4
2016,"Anas crecca","Lucio Dehesa de Abajo",98
2016,"Anas crecca","Lucios FAO",148
2016,"Anas crecca","Marismas Del Rocío",850
2016,"Anas crecca","Santa Olalla",265
2016,"Anas platyrhynchos","A1",125
2016,"Anas platyrhynchos","A2",1675
2016,"Anas platyrhynchos","A3",380
2016,"Anas platyrhynchos","A4",1525
2016,"Anas platyrhynchos","A5",905
2016,"Anas platyrhynchos","A6",255
2016,"Anas platyrhynchos","A7",340
2016,"Anas platyrhynchos","A8",89
2016,"Anas platyrhynchos","Acebuche",8
2016,"Anas platyrhynchos","Almajales perimetrales",758
2016,"Anas platyrhynchos","B1",70
2016,"Anas platyrhynchos","B2",515
2016,"Anas platyrhynchos","B3",130
2016,"Anas platyrhynchos","B4",455
2016,"Anas platyrhynchos","B5",325
2016,"Anas platyrhynchos","B6",365
2016,"Anas platyrhynchos","B7",40
2016,"Anas platyrhynchos","B8",190
2016,"Anas platyrhynchos","Bomba de Pantomima",15
2016,"Anas platyrhynchos","Brazo de la Torre",79
2016,"Anas platyrhynchos","C1",85
2016,"Anas platyrhynchos","C2",62
2016,"Anas platyrhynchos","C3",80
2016,"Anas platyrhynchos","C4",250
2016,"Anas platyrhynchos","C5",280
2016,"Anas platyrhynchos","C6",520
2016,"Anas platyrhynchos","C7",405
2016,"Anas platyrhynchos","C8",90
2016,"Anas platyrhynchos","Capitán",47
2016,"Anas platyrhynchos","Caracoles (Zona Este)",450
2016,"Anas platyrhynchos","Caracoles (Zona Oeste)",170
2016,"Anas platyrhynchos","Caño Navarro",27
2016,"Anas platyrhynchos","Codo de la Esparraguera",24
2016,"Anas platyrhynchos","Cultivos de Tarfia",24
2016,"Anas platyrhynchos","Cuquero Chico",2028
2016,"Anas platyrhynchos","D3",33
2016,"Anas platyrhynchos","D4",320
2016,"Anas platyrhynchos","D5",65
2016,"Anas platyrhynchos","D6",15
2016,"Anas platyrhynchos","Depuradora Loma de Martín Miguel",10
2016,"Anas platyrhynchos","Dulce",20
2016,"Anas platyrhynchos","E3",165
2016,"Anas platyrhynchos","E4",26
2016,"Anas platyrhynchos","El Canario",1
2016,"Anas platyrhynchos","El Conde",38
2016,"Anas platyrhynchos","El Convento",46
2016,"Anas platyrhynchos","Entremuros (Zona 1)",16
2016,"Anas platyrhynchos","Entremuros (Zona 3)",140
2016,"Anas platyrhynchos","Entremuros (Zona 4)",28
2016,"Anas platyrhynchos","Entremuros (Zona 5)",2
2016,"Anas platyrhynchos","Esparragosilla",230
2016,"Anas platyrhynchos","Gaveta 1",550
2016,"Anas platyrhynchos","Gaveta 2",350
2016,"Anas platyrhynchos","Gaveta 3",974
