Censo,Localidad nivel 1,Localidad nivel 2,Localidad nivel 3,Localidad nivel 4,Especie,Cantidad,Observaciones
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Milvus migrans,29,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Egretta garzetta,751,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Ardea alba,82,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Ardea purpurea,176,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Ardea cinerea,33,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Bubulcus ibis,22,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Ardeola ralloides,34,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Nycticorax nycticorax,251,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Plegadis falcinellus,680,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Chlidonias hybrida,648,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Himantopus himantopus,541,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Phoenicopterus roseus,321,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Podiceps nigricollis,56,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Podiceps cristatus,210,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Tachybaptus ruficollis,37,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Porphyrio porphyrio,20,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Fulica atra,211,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Gallinula chloropus,18,
CT_202507,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Anas platyrhynchos,30,
CT_202507,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Egretta garzetta,152,
CT_202507,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Ardea alba,7,
CT_202507,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Ardea purpurea,23,
CT_202507,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Ardea cinerea,33,
CT_202507,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Bubulcus ibis,53,
CT_202507,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Plegadis falcinellus,136,
CT_202507,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Himantopus himantopus,63,
CT_202507,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Podiceps cristatus,32,
CT_202507,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Tachybaptus ruficollis,29,
CT_202507,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Porphyrio porphyrio,7,
CT_202507,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Fulica atra,14,
CT_202507,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Gallinula chloropus,3,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Larus fuscus,371,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Thalasseus sandvicensis,82,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Sternula albifrons,112,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Sterna hirundo,8,
CT_202509,Costa,Costa,Costa,Zalabar Carbonero,Haematopus ostralegus,82,
CT_202509,Costa,Costa,Costa,Zalabar Carbonero,Numenius phaeopus,1,
CT_202509,Costa,Costa,Costa,Zalabar Carbonero,Calidris alba,328,
CT_202509,Costa,Costa,Costa,Zalabar Carbonero,Larus audouinii,112,
CT_202509,Costa,Costa,Costa,Zalabar Carbonero,Larus michahellis,48,
CT_202509,Costa,Costa,Costa,Zalabar Carbonero,Larus fuscus,64,
CT_202509,Costa,Costa,Costa,Zalabar Carbonero,Thalasseus sandvicensis,13,
CT_202509,Costa,Costa,Costa,Zalabar Carbonero,Sterna hirundo,2,
CT_202509,Costa,Costa,Costa,Zalabar Carbonero,Ardea purpurea,1,
CT_202509,Costa,Costa,Costa,Carbonero Matalascañas,Haematopus ostralegus,18,
CT_202509,Costa,Costa,Costa,Carbonero Matalascañas,Calidris alba,52,
CT_202509,Costa,Costa,Costa,Carbonero Matalascañas,Larus audouinii,2,
CT_202509,Costa,Costa,Costa,Carbonero Matalascañas,Larus michahellis,1,
CT_202509,Costa,Costa,Costa,Carbonero Matalascañas,Larus fuscus,1,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Larus melanocephalus,6,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Larus audouinii,275,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Chroicocephalus ridibundus,35,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Chroicocephalus genei,8,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Calidris alpina,114,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Calidris alba,564,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Calidris ferruginea,57,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Arenaria interpres,5,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Charadrius alexandrinus,18,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Charadrius hiaticula,380,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Pluvialis squatarola,16,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Haematopus ostralegus,280,
CT_202509,Costa,Costa,Costa,Malandar Zalabar,Larus michahellis,314,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Egretta garzetta,101,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Gallinago gallinago,30,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Tringa ochropus,3,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Plegadis falcinellus,204,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Nycticorax nycticorax,51,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Ardeola ralloides,1,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Ardea cinerea,7,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Ardea purpurea,5,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Veta Adalid,Falco tinnunculus,1,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Gallinula chloropus,1,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Fulica atra,485,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Porphyrio porphyrio,2,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Tachybaptus ruficollis,2,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Podiceps cristatus,1,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Phoenicopterus roseus,145,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Himantopus himantopus,450,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Vanellus vanellus,1,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Charadrius hiaticula,6,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Charadrius dubius,3,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Calidris pugnax,101,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Gallinago gallinago,4,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Actitis hypoleucos,1,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Tringa ochropus,54,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Tringa glareola,4,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Tringa nebularia,2,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Larus fuscus,1,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Gelochelidon nilotica,5,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Chlidonias hybrida,36,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Ciconia ciconia,2,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Plegadis falcinellus,943,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Platalea leucorodia,2,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Nycticorax nycticorax,5,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Ardeola ralloides,39,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Bubulcus ibis,17,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Ardea cinerea,122,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Ardea purpurea,37,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Ardea alba,2,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Egretta garzetta,147,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Circus aeruginosus,4,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Circus pygargus,2,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Alcedo atthis,2,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Falco naumanni,8,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Ardea alba,3,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Circus aeruginosus,3,
CT_202509,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Porphyrio porphyrio,4,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Calidris ferruginea,26,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Calidris alba,12,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Calidris alpina,78,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Tringa totanus,31,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Aythya ferina,5,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Anas crecca,112,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Anas platyrhynchos,90,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Plegadis falcinellus,51,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Platalea leucorodia,49,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Bubulcus ibis,17,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Egretta garzetta,66,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Mareca strepera,18,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Anas platyrhynchos,23,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Anas crecca,49,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Marmaronetta angustirostris,5,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Fulica atra,12,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Tachybaptus ruficollis,9,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Podiceps cristatus,2,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Phoenicopterus roseus,89,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Himantopus himantopus,23,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Charadrius dubius,2,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Calidris alba,6,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Tringa totanus,1,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Plegadis falcinellus,15,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Platalea leucorodia,8,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Bubulcus ibis,11,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Egretta garzetta,17,
CT_202509,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Mimbrales (Sur),Anas platyrhynchos,21,
CT_202509,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Mimbrales (Sur),Anas crecca,10,
CT_202509,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Mimbrales (Sur),Fulica atra,4,
CT_202509,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Mimbrales (Sur),Tachybaptus ruficollis,6,
CT_202509,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Bubulcus ibis,49,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Mareca strepera,24,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Limosa limosa,63,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Recurvirostra avosetta,32,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Spatula clypeata,110,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Himantopus himantopus,183,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Phoenicopterus roseus,167,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Podiceps nigricollis,182,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Podiceps cristatus,11,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Tachybaptus ruficollis,52,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Fulica atra,75,
CT_202509,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Oxyura leucocephala,12,
CT_202509,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,Lucio del Lobo Grande,Falco tinnunculus,2,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Pandion haliaetus,3,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Circus aeruginosus,1,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Lagunas de Bonanza,Tadorna tadorna,1,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Lagunas de Bonanza,Spatula clypeata,1,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Lagunas de Bonanza,Anas platyrhynchos,3,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Lagunas de Bonanza,Oxyura leucocephala,6,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Lagunas de Bonanza,Gallinula chloropus,9,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Lagunas de Bonanza,Fulica atra,27,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Lagunas de Bonanza,Tachybaptus ruficollis,9,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Lagunas de Bonanza,Himantopus himantopus,3,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Lagunas de Bonanza,Nycticorax nycticorax,1,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Lagunas de Bonanza,Ardeola ralloides,3,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Lagunas de Bonanza,Egretta garzetta,88,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Lagunas de Bonanza,Alcedo atthis,3,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Codo de la Esparraguera,Phoenicopterus roseus,125,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Codo de la Esparraguera,Himantopus himantopus,53,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Codo de la Esparraguera,Recurvirostra avosetta,295,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Codo de la Esparraguera,Pluvialis squatarola,20,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Codo de la Esparraguera,Limosa limosa,90,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Codo de la Esparraguera,Calidris alpina,180,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Codo de la Esparraguera,Tringa totanus,5,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Codo de la Esparraguera,Larus michahellis,5,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Codo de la Esparraguera,Ciconia ciconia,1,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Codo de la Esparraguera,Platalea leucorodia,1,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Codo de la Esparraguera,Ardea cinerea,3,
CT_202509,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Codo de la Esparraguera,Pandion haliaetus,1,
CT_202509,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marilópez Grande,Falco tinnunculus,2,
CT_202509,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marilópez Grande,Circaetus gallicus,1,
CT_202509,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Caracoles (Zona Este),Falco tinnunculus,1,
CT_202509,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Caracoles (Zona Oeste),Falco tinnunculus,3,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,Egretta garzetta,15,
CT_202509,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Lucios FAO,Falco tinnunculus,1,
CT_202509,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Lucios FAO,Circaetus gallicus,1,
CT_202509,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Lucios FAO,Egretta garzetta,5,
CT_202509,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Lucios FAO,Bubulcus ibis,1,
CT_202509,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Lucios FAO,Nycticorax nycticorax,6,
CT_202509,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Lucios FAO,Plegadis falcinellus,3,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Anser anser,10,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Spatula clypeata,10,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Anas platyrhynchos,2,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Marmaronetta angustirostris,1,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Aythya ferina,1,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Oxyura leucocephala,11,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Gallinula chloropus,2,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Fulica atra,50,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Porphyrio porphyrio,1,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Tachybaptus ruficollis,20,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Podiceps nigricollis,4,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Himantopus himantopus,6,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Tringa ochropus,2,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Chroicocephalus ridibundus,5,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Larus michahellis,8,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Nycticorax nycticorax,12,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Alcedo atthis,1,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Phoenicopterus roseus,920,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Himantopus himantopus,128,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Charadrius alexandrinus,2,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Calidris alba,128,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Calidris alpina,24,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Tringa totanus,9,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Chroicocephalus genei,240,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Chroicocephalus ridibundus,5,
CT_202509,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Larus michahellis,66,
