Fecha,Especie,Individuos,Localidad nivel 1,Localidad nivel 2,Localidad nivel 3,Ambiente,Código de censo,Mes,Año,¿Censo válido?
2025-01-15,Plegadis falcinellus,50,Parque Natural Norte,Hato Blanco,Hato Blanco,Arrozal,CA_20250115,1,2025,True
2025-01-15,Plegadis falcinellus,30,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Otros,CA_20250115,1,2025,True
2025-01-15,Plegadis falcinellus,1,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Otros,CA_20250115,1,2025,True
2025-01-15,Platalea leucorodia,4,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Salinas,CA_20250115,1,2025,True
2025-01-15,Platalea leucorodia,40,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Salinas,CA_20250115,1,2025,True
2025-01-15,Platalea leucorodia,150,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marisma,CA_20250115,1,2025,True
2025-01-15,Platalea leucorodia,105,Parque Natural Norte,Hato Blanco,Hato Blanco,Arrozal,CA_20250115,1,2025,True
2025-01-15,Platalea leucorodia,5,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Arrozal,CA_20250115,1,2025,True
2025-01-15,Platalea leucorodia,62,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Otros,CA_20250115,1,2025,True
2025-01-15,Platalea leucorodia,20,Parque Natural Norte,Otros Cultivos,La Sarteneja,Arrozal,CA_20250115,1,2025,True
2025-01-15,Platalea leucorodia,4,Parque Natural Norte,Hato Blanco,Balsas Hato Ratón Nuevo,---------,CA_20250115,1,2025,True
2025-01-15,Platalea leucorodia,65,Parque Natural Norte,Otros Cultivos,Los Madrigales,Arrozal,CA_20250115,1,2025,True
2025-01-15,Platalea leucorodia,20,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,Otros,CA_20250115,1,2025,True
2025-01-15,Platalea leucorodia,20,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,Arrozal,CA_20250115,1,2025,True
2025-01-15,Platalea leucorodia,15,Veta La Palma,Veta La Palma,Esparragosilla,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Platalea leucorodia,3,Veta La Palma,Veta La Palma,Gavetas,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Platalea leucorodia,40,Veta La Palma,Veta La Palma,Balsas AB,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Bubulcus/Egretta,3,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Salinas,CA_20250115,1,2025,True
2025-01-15,Bubulcus/Egretta,12,Parque Nacional De Doñana,El Puntal,Caño Junquera A Veta Carrizosa,Marisma,CA_20250115,1,2025,True
2025-01-15,Bubulcus/Egretta,20,Parque Nacional De Doñana,El Puntal,Lucios Del Caballero y El Puntal,Marisma,CA_20250115,1,2025,True
2025-01-15,Bubulcus/Egretta,3,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,Marisma,CA_20250115,1,2025,True
2025-01-15,Bubulcus/Egretta,70,Parque Natural Norte,Hato Blanco,Hato Blanco,Arrozal,CA_20250115,1,2025,True
2025-01-15,Bubulcus/Egretta,1,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Otros,CA_20250115,1,2025,True
2025-01-15,Bubulcus/Egretta,10,Parque Natural Norte,Otros Cultivos,La Sarteneja,Arrozal,CA_20250115,1,2025,True
2025-01-15,Bubulcus/Egretta,10,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,Arrozal,CA_20250115,1,2025,True
2025-01-15,Bubulcus/Egretta,4,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,Otros,CA_20250115,1,2025,True
2025-01-15,Bubulcus/Egretta,75,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,Arrozal,CA_20250115,1,2025,True
2025-01-15,Bubulcus/Egretta,3,Veta La Palma,Veta La Palma,Gavetas,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Bubulcus/Egretta,1,Veta La Palma,Veta La Palma,Balsas AB,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Ardea cinerea,4,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Otros,CA_20250115,1,2025,True
2025-01-15,Ardea cinerea,10,Parque Natural Norte,Hato Blanco,Hato Blanco,Arrozal,CA_20250115,1,2025,True
2025-01-15,Ardea cinerea,6,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Otros,CA_20250115,1,2025,True
2025-01-15,Ardea cinerea,15,Parque Natural Norte,Otros Cultivos,La Sarteneja,Arrozal,CA_20250115,1,2025,True
2025-01-15,Ardea alba,10,Parque Natural Norte,Hato Blanco,Hato Blanco,Arrozal,CA_20250115,1,2025,True
2025-01-15,Ardea alba,2,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Otros,CA_20250115,1,2025,True
2025-01-15,Ardea alba,5,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Otros,CA_20250115,1,2025,True
2025-01-15,Ardea alba,1,Parque Natural Norte,Hato Blanco,Balsas Hato Ratón Nuevo,---------,CA_20250115,1,2025,True
2025-01-15,Ardea alba,1,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,Otros,CA_20250115,1,2025,True
2025-01-15,Ardea alba,2,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,Arrozal,CA_20250115,1,2025,True
2025-01-15,Pluvialis squatarola,40,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Salinas,CA_20250115,1,2025,True
2025-01-15,Pluvialis apricaria,250,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,Marisma,CA_20250115,1,2025,True
2025-01-15,Anas acuta,125,Parque Natural Norte,Hato Blanco,Balsa Pozo de la Cierva,---------,CA_20250115,1,2025,True
2025-01-15,Aythya ferina,200,Parque Natural Norte,Hato Blanco,Balsa Pozo de la Cierva,---------,CA_20250115,1,2025,True
2025-01-15,Larus michahellis/fuscus,125,Parque Natural Norte,Hato Blanco,Balsa Pozo de la Cierva,---------,CA_20250115,1,2025,True
2025-02-25,Bubulcus/Egretta,31,Parque Nacional De Doñana,Marisma RBD,Marisma RBD,Marisma,CA_20250225,2,2025,True
2025-02-25,Anser anser,40,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,Marisma,CA_20250225,2,2025,True
2025-02-25,Anser anser,64,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,Otros,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,290,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Salinas,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,330,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Salinas,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,70,Parque Nacional De Doñana,Marismillas,Lucio Del Membrillo,Marisma,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,10,Parque Nacional De Doñana,Marismillas,Lucios De Veta Lengua Y Aguas Rubias,Marisma,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,160,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,Marisma,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,72,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,120,Parque Natural Norte,Hato Blanco,Balsa Pozo de la Cierva,---------,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,2,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Marisma,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,12,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,Marisma,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,42,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Marisma,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,130,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,Marisma,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,223,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marisma,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,240,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Chico,Marisma,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,4,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,Marisma,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,10,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,Marisma,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,60,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,Marisma,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,150,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Travieso,Marisma,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,148,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,Arrozal,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,170,Veta La Palma,Veta La Palma,Cuquero Grande,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,125,Veta La Palma,Veta La Palma,Almajar Perimetral,Otros,CA_20250225,2,2025,True
2025-02-25,Tadorna tadorna,2,Veta La Palma,Veta La Palma,Balsas CDE,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,630,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Salinas,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,300,Parque Nacional De Doñana,Marismillas,Lucios De Veta Lengua Y Aguas Rubias,Marisma,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,75,Parque Nacional De Doñana,El Puntal,Lucios Del Caballero y El Puntal,Marisma,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,3730,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,Marisma,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,625,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,Marisma,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,2,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,Otros,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,745,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Marisma,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,1700,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Marisma,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,10380,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,Marisma,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,1000,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marisma,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,555,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Chico,Marisma,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,300,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,Marisma,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,540,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,Marisma,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,400,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,Marisma,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,1200,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,Marisma,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,7075,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Travieso,Marisma,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,130,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,Marisma,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,20,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Otros,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,1340,Veta La Palma,Veta La Palma,Cuquero Chico,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,150,Veta La Palma,Veta La Palma,Cuquero Grande,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,275,Veta La Palma,Veta La Palma,Gavetas,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,800,Veta La Palma,Veta La Palma,Balsas CDE,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Spatula clypeata,20,Veta La Palma,Veta La Palma,Balsas AB,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Mareca strepera,1,Veta La Palma,Veta La Palma,Lucio Del Bocón,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Mareca penelope,3750,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,Marisma,CA_20250225,2,2025,True
2025-02-25,Mareca penelope,300,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,Marisma,CA_20250225,2,2025,True
2025-02-25,Mareca penelope,1550,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marisma,CA_20250225,2,2025,True
2025-02-25,Mareca penelope,4,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,Marisma,CA_20250225,2,2025,True
2025-02-25,Mareca penelope,200,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,Marisma,CA_20250225,2,2025,True
2025-02-25,Mareca penelope,50,Veta La Palma,Veta La Palma,Cuquero Chico,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Anas platyrhynchos,10,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas platyrhynchos,4,Parque Nacional De Doñana,Lagunas RBD,Laguna del Sopetón,---------,CA_20250225,2,2025,True
2025-02-25,Anas platyrhynchos,10,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Otros,CA_20250225,2,2025,True
2025-02-25,Anas platyrhynchos,2,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas platyrhynchos,10,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,Otros,CA_20250225,2,2025,True
2025-02-25,Anas platyrhynchos,2,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Otros,CA_20250225,2,2025,True
2025-02-25,Anas platyrhynchos,8,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas platyrhynchos,20,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas platyrhynchos,2,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas platyrhynchos,8,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Otros,CA_20250225,2,2025,True
2025-02-25,Anas platyrhynchos,2,Parque Natural Norte,Hato Blanco,Balsas Hato Ratón Nuevo,---------,CA_20250225,2,2025,True
2025-02-25,Anas platyrhynchos,2,Veta La Palma,Veta La Palma,Lucio Del Bocón,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Anas platyrhynchos,4,Veta La Palma,Veta La Palma,Esparragosilla,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Anas acuta,500,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas acuta,75,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas acuta,120,Parque Natural Norte,Hato Blanco,Balsa Pozo de la Cierva,---------,CA_20250225,2,2025,True
2025-02-25,Anas acuta,1075,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas acuta,75,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas acuta,60,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas acuta,200,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas acuta,500,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Travieso,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas acuta,150,Veta La Palma,Veta La Palma,Cuquero Grande,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Anas crecca,60,Parque Nacional De Doñana,Marismillas,Lucios De Veta Lengua Y Aguas Rubias,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas crecca,40,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas crecca,400,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas crecca,10,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas crecca,250,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas crecca,1,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,Marisma,CA_20250225,2,2025,True
2025-02-25,Anas crecca,470,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Otros,CA_20250225,2,2025,True
2025-02-25,Netta rufina,8,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Salinas,CA_20250225,2,2025,True
2025-02-25,Netta rufina,425,Parque Nacional De Doñana,Marismillas,Lucios De Veta Lengua Y Aguas Rubias,Marisma,CA_20250225,2,2025,True
2025-02-25,Netta rufina,60,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Otros,CA_20250225,2,2025,True
2025-02-25,Netta rufina,600,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,Marisma,CA_20250225,2,2025,True
2025-02-25,Netta rufina,50,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,Marisma,CA_20250225,2,2025,True
2025-02-25,Netta rufina,6,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Marisma,CA_20250225,2,2025,True
2025-02-25,Netta rufina,170,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,Marisma,CA_20250225,2,2025,True
2025-02-25,Netta rufina,73,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marisma,CA_20250225,2,2025,True
2025-02-25,Netta rufina,25,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,Marisma,CA_20250225,2,2025,True
2025-02-25,Netta rufina,175,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,Marisma,CA_20250225,2,2025,True
2025-02-25,Netta rufina,1575,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,Marisma,CA_20250225,2,2025,True
2025-02-25,Netta rufina,300,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,Marisma,CA_20250225,2,2025,True
2025-02-25,Netta rufina,275,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Otros,CA_20250225,2,2025,True
2025-02-25,Netta rufina,100,Veta La Palma,Veta La Palma,Cuquero Chico,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Netta rufina,4,Veta La Palma,Veta La Palma,Balsas CDE,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Netta rufina,20,Veta La Palma,Veta La Palma,Balsas AB,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Aythya ferina,17,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Otros,CA_20250225,2,2025,True
2025-02-25,Aythya ferina,75,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Marisma,CA_20250225,2,2025,True
2025-02-25,Aythya ferina,2,Parque Natural Norte,Hato Blanco,Balsas Hato Ratón Nuevo,---------,CA_20250225,2,2025,True
2025-02-25,Aythya ferina,10,Veta La Palma,Veta La Palma,Cuquero Chico,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Aythya ferina,325,Veta La Palma,Veta La Palma,Gavetas,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Aythya ferina,20,Veta La Palma,Veta La Palma,Balsas CDE,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Aythya ferina,260,Veta La Palma,Veta La Palma,Balsas AB,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Fulica atra,2,Parque Nacional De Doñana,Lagunas RBD,Laguna del Sopetón,---------,CA_20250225,2,2025,True
2025-02-25,Fulica atra,155,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Otros,CA_20250225,2,2025,True
2025-02-25,Fulica atra,2,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Otros,CA_20250225,2,2025,True
2025-02-25,Fulica atra,12,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Otros,CA_20250225,2,2025,True
2025-02-25,Fulica atra,100,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Otros,CA_20250225,2,2025,True
2025-02-25,Fulica atra,20,Veta La Palma,Veta La Palma,Cuquero Chico,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Grus grus,102,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma,CA_20250225,2,2025,True
2025-02-25,Grus grus,2,Parque Natural Norte,Hato Blanco,Balsa Pozo de la Cierva,---------,CA_20250225,2,2025,True
2025-02-25,Grus grus,30,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,Marisma,CA_20250225,2,2025,True
2025-02-25,Grus grus,126,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Marisma,CA_20250225,2,2025,True
2025-02-25,Grus grus,10,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,2310,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Salinas,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,1900,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Salinas,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,225,Parque Nacional De Doñana,Marismillas,Orilla del Río,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,2000,Parque Nacional De Doñana,Marismillas,Lucio Del Membrillo,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,15,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,170,Parque Nacional De Doñana,El Puntal,Lucios Del Caballero y El Puntal,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,200,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Otros,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,1950,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,710,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,125,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,15,Parque Nacional De Doñana,Matasgordas,Matasgordas,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,270,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,825,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,1200,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,25,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Otros,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,2755,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,1540,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,125,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,610,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,1400,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,1200,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,1200,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Travieso,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,895,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,550,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Otros,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,98,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Otros,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,685,Veta La Palma,Veta La Palma,Lucio Del Bocón,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,920,Veta La Palma,Veta La Palma,Cuquero Chico,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,400,Veta La Palma,Veta La Palma,Cuquero Grande,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,1110,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio Del Cangrejo Chico,Marisma,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,50,Veta La Palma,Veta La Palma,Esparragosilla,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,5,Veta La Palma,Veta La Palma,Almajar Perimetral,Otros,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,2200,Veta La Palma,Veta La Palma,Gavetas,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,2850,Veta La Palma,Veta La Palma,Balsas CDE,Acuicultura,CA_20250225,2,2025,True
2025-02-25,Phoenicopterus roseus,4975,Veta La Palma,Veta La Palma,Balsas AB,Acuicultura,CA_20250225,2,2025,True
